Time,UserId,Type,ItemId,TimeTmp,TimeShift,TimeDiff,SessionIdTmp,SessionId
1433174974,350566,view,47457,2015-06-01 16:09:34,2015-06-01 15:36:43,1971.0000000000002,1,196
1433176296,350566,view,379520,2015-06-01 16:31:36,2015-06-01 16:09:34,1322.0,0,196
1433182901,350566,view,299044,2015-06-01 18:21:41,2015-06-01 16:31:36,6605.0,1,197
1433192107,350566,view,458265,2015-06-01 20:55:07,2015-06-01 18:21:41,9206.0,1,198
1433194005,350566,view,462394,2015-06-01 21:26:45,2015-06-01 20:55:07,1898.0000000000002,1,199
1433191636,351150,view,246110,2015-06-01 20:47:16,2015-06-01 21:26:45,2369.0,1,200
1433175558,352608,view,113646,2015-06-01 16:19:18,2015-06-01 20:47:16,16078.000000000002,1,201
1433193294,355079,view,444951,2015-06-01 21:14:54,2015-06-01 16:19:18,17736.0,1,202
1433174235,356857,view,448817,2015-06-01 15:57:15,2015-06-01 21:14:54,19059.0,1,203
1433221107,357556,view,13091,2015-06-02 04:58:27,2015-06-01 15:57:15,46872.0,1,204
1433224644,361387,view,43485,2015-06-02 05:57:24,2015-06-02 04:58:27,3537.0,1,205
1433218589,363915,view,260256,2015-06-02 04:16:29,2015-06-02 05:57:24,6055.0,1,206
1433174138,367820,view,43389,2015-06-01 15:55:38,2015-06-02 04:16:29,44451.0,1,207
1433174628,369530,view,94198,2015-06-01 16:03:48,2015-06-01 15:55:38,490.00000000000006,0,207
1433219785,369776,view,198798,2015-06-02 04:36:25,2015-06-01 16:03:48,45157.0,1,208
1433174362,370699,view,360403,2015-06-01 15:59:22,2015-06-02 04:36:25,45423.0,1,209
1433194377,371220,view,161478,2015-06-01 21:32:57,2015-06-01 15:59:22,20015.0,1,210
1433173076,371359,view,139898,2015-06-01 15:37:56,2015-06-01 21:32:57,21301.0,1,211
1433218856,375514,view,374363,2015-06-02 04:20:56,2015-06-01 15:37:56,45780.0,1,212
1433224041,376913,view,140848,2015-06-02 05:47:21,2015-06-02 04:20:56,5185.0,1,213
1433176373,383770,view,158507,2015-06-01 16:32:53,2015-06-02 05:47:21,47668.0,1,214
1433173323,384824,view,392895,2015-06-01 15:42:03,2015-06-01 16:32:53,3050.0,1,215
1433193554,385457,view,456627,2015-06-01 21:19:14,2015-06-01 15:42:03,20231.0,1,216
1433218148,388217,view,170599,2015-06-02 04:09:08,2015-06-01 21:19:14,24594.0,1,217
1433175618,390248,view,376911,2015-06-01 16:20:18,2015-06-02 04:09:08,42530.0,1,218
1433175776,390248,view,327424,2015-06-01 16:22:56,2015-06-01 16:20:18,158.0,0,218
1433216686,390730,view,181576,2015-06-02 03:44:46,2015-06-01 16:22:56,40910.0,1,219
1433220912,390868,view,432330,2015-06-02 04:55:12,2015-06-02 03:44:46,4226.0,1,220
1433223785,392042,view,280375,2015-06-02 05:43:05,2015-06-02 04:55:12,2873.0,1,221
1433223790,392042,view,16813,2015-06-02 05:43:10,2015-06-02 05:43:05,5.0,0,221
1433194291,393390,view,465522,2015-06-01 21:31:31,2015-06-02 05:43:10,29499.000000000004,1,222
1433218078,397995,view,229204,2015-06-02 04:07:58,2015-06-01 21:31:31,23787.0,1,223
1433222088,398762,view,21886,2015-06-02 05:14:48,2015-06-02 04:07:58,4010.0000000000005,1,224
1433222623,402205,view,46130,2015-06-02 05:23:43,2015-06-02 05:14:48,535.0,0,224
1433173437,404768,view,325256,2015-06-01 15:43:57,2015-06-02 05:23:43,49186.0,1,225
1433173489,404768,view,421884,2015-06-01 15:44:49,2015-06-01 15:43:57,52.0,0,225
1433173535,404768,view,263188,2015-06-01 15:45:35,2015-06-01 15:44:49,46.0,0,225
1433174718,406429,view,78978,2015-06-01 16:05:18,2015-06-01 15:45:35,1183.0,0,225
1433217991,407935,view,103076,2015-06-02 04:06:31,2015-06-01 16:05:18,43273.0,1,226
1433176640,409254,view,276245,2015-06-01 16:37:20,2015-06-02 04:06:31,41351.0,1,227
1433191711,409263,view,360173,2015-06-01 20:48:31,2015-06-01 16:37:20,15071.000000000002,1,228
1433193927,416876,view,350766,2015-06-01 21:25:27,2015-06-01 21:36:39,672.0,0,229
1433194182,420571,view,241752,2015-06-01 21:29:42,2015-06-01 21:30:22,40.0,0,229
1433194222,418972,view,174172,2015-06-01 21:30:22,2015-06-01 21:25:27,295.0,0,229
1433194599,413869,view,232858,2015-06-01 21:36:39,2015-06-01 20:48:31,2888.0,1,229
1433191477,421206,view,38006,2015-06-01 20:44:37,2015-06-01 21:29:42,2705.0,1,230
1433191554,421206,view,392392,2015-06-01 20:45:54,2015-06-01 20:44:37,77.0,0,230
1433172592,422883,view,54435,2015-06-01 15:29:52,2015-06-01 20:45:54,18962.0,1,231
1433192015,422998,view,99496,2015-06-01 20:53:35,2015-06-01 15:29:52,19423.0,1,232
1433220966,424164,view,397256,2015-06-02 04:56:06,2015-06-01 20:53:35,28951.0,1,233
1433173964,425170,view,37402,2015-06-01 15:52:44,2015-06-02 04:56:06,47002.0,1,234
1433174122,425170,view,37402,2015-06-01 15:55:22,2015-06-01 15:52:44,158.0,0,234
1433174319,425170,view,398012,2015-06-01 15:58:39,2015-06-01 15:55:22,197.0,0,234
1433174516,425170,view,228325,2015-06-01 16:01:56,2015-06-01 15:58:39,197.0,0,234
1433192202,425516,view,466472,2015-06-01 20:56:42,2015-06-01 16:01:56,17686.0,1,235
1433222046,428642,view,359747,2015-06-02 05:14:06,2015-06-01 20:56:42,29844.000000000004,1,236
1433222291,428642,view,7438,2015-06-02 05:18:11,2015-06-02 05:14:06,245.00000000000003,0,236
1433222860,428642,view,190172,2015-06-02 05:27:40,2015-06-02 05:18:11,569.0,0,236
1433222877,432824,view,221347,2015-06-02 05:27:57,2015-06-02 05:28:50,53.0,0,236
1433222930,428642,view,167337,2015-06-02 05:28:50,2015-06-02 05:27:40,70.0,0,236
1433223574,432882,view,102061,2015-06-02 05:39:34,2015-06-02 05:27:57,697.0,0,236
1433175083,433834,view,420578,2015-06-01 16:11:23,2015-06-02 05:39:34,48491.0,1,237
1433176494,434006,view,100307,2015-06-01 16:34:54,2015-06-01 16:11:23,1411.0,0,237
1433194439,435847,view,2263,2015-06-01 21:33:59,2015-06-01 16:34:54,17945.0,1,238
1433176050,438659,view,4332,2015-06-01 16:27:30,2015-06-01 21:33:59,18389.0,1,239
1433222949,442035,view,75006,2015-06-02 05:29:09,2015-06-01 16:27:30,46899.0,1,240
1433175184,442414,view,71846,2015-06-01 16:13:04,2015-06-02 05:29:09,47765.0,1,241
1433218656,443049,view,242521,2015-06-02 04:17:36,2015-06-01 16:13:04,43472.0,1,242
1433174342,446721,view,332628,2015-06-01 15:59:02,2015-06-02 04:17:36,44314.0,1,243
1433193049,447658,view,302303,2015-06-01 21:10:49,2015-06-01 15:59:02,18707.0,1,244
1433176143,448855,view,256695,2015-06-01 16:29:03,2015-06-01 21:10:49,16906.0,1,245
1433221724,448895,view,322930,2015-06-02 05:08:44,2015-06-01 16:29:03,45581.0,1,246
1433216884,450932,view,435713,2015-06-02 03:48:04,2015-06-02 05:08:44,4840.0,1,247
1433176770,451946,view,459475,2015-06-01 16:39:30,2015-06-02 03:48:04,40114.0,1,248
1433173342,452021,view,96680,2015-06-01 15:42:22,2015-06-01 16:39:30,3428.0,1,249
1433224554,453474,view,250696,2015-06-02 05:55:54,2015-06-01 15:42:22,51212.0,1,250
1433221689,456697,view,398579,2015-06-02 05:08:09,2015-06-02 05:55:54,2865.0,1,251
1433192401,457237,view,234185,2015-06-01 21:00:01,2015-06-02 05:08:09,29288.000000000004,1,252
1433193748,463621,view,257040,2015-06-01 21:22:28,2015-06-01 21:22:40,12.0,0,252
1433193760,463561,view,451967,2015-06-01 21:22:40,2015-06-01 21:00:01,1359.0,0,252
1433193798,463621,view,372845,2015-06-01 21:23:18,2015-06-01 21:22:28,50.0,0,252
1433172163,465755,view,294632,2015-06-01 15:22:43,2015-06-01 21:23:18,21635.0,1,253
1433219620,468850,view,179601,2015-06-02 04:33:40,2015-06-02 04:54:08,1228.0,0,254
1433220848,467124,view,396318,2015-06-02 04:54:08,2015-06-01 15:22:43,48685.0,1,254
1433175945,472533,view,12523,2015-06-01 16:25:45,2015-06-02 04:33:40,43675.0,1,255
1433218148,472949,view,310353,2015-06-02 04:09:08,2015-06-01 16:25:45,42203.0,1,256
1433193161,473837,view,416987,2015-06-01 21:12:41,2015-06-02 04:09:08,24987.0,1,257
1433220802,479753,view,139068,2015-06-02 04:53:22,2015-06-01 21:12:41,27641.0,1,258
1433217778,481406,view,347013,2015-06-02 04:02:58,2015-06-02 04:53:22,3024.0,1,259
1433191990,481837,view,247307,2015-06-01 20:53:10,2015-06-02 04:02:58,25788.0,1,260
1433221955,483717,view,253185,2015-06-02 05:12:35,2015-06-01 20:53:10,29965.000000000004,1,261
1433218099,483962,view,35881,2015-06-02 04:08:19,2015-06-02 05:12:35,3856.0000000000005,1,262
1433224056,485456,view,216707,2015-06-02 05:47:36,2015-06-02 04:08:19,5957.0,1,263
1433175963,485745,view,182642,2015-06-01 16:26:03,2015-06-01 16:39:38,815.0,0,264
1433176778,485547,view,205347,2015-06-01 16:39:38,2015-06-02 05:47:36,47278.0,1,264
1433193833,486646,view,306260,2015-06-01 21:23:53,2015-06-01 16:26:03,17870.0,1,265
1433173712,487643,view,29100,2015-06-01 15:48:32,2015-06-01 21:23:53,20121.0,1,266
1433221018,487887,view,345560,2015-06-02 04:56:58,2015-06-01 15:48:32,47306.0,1,267
1433174641,492165,view,38913,2015-06-01 16:04:01,2015-06-02 04:56:58,46377.0,1,268
1433175109,492165,view,191101,2015-06-01 16:11:49,2015-06-01 16:04:01,468.00000000000006,0,268
1433220051,492414,view,8501,2015-06-02 04:40:51,2015-06-01 16:11:49,44942.0,1,269
1433222897,492414,view,279976,2015-06-02 05:28:17,2015-06-02 04:40:51,2846.0,1,270
1433220205,493360,view,422822,2015-06-02 04:43:25,2015-06-02 05:28:17,2692.0,1,271
1433173034,494371,view,239020,2015-06-01 15:37:14,2015-06-02 04:43:25,47171.0,1,272
1433218108,494732,view,137440,2015-06-02 04:08:28,2015-06-01 15:37:14,45074.0,1,273
1433219818,495280,view,387660,2015-06-02 04:36:58,2015-06-02 04:08:28,1710.0,0,273
1433222341,497111,view,367617,2015-06-02 05:19:01,2015-06-02 04:36:58,2523.0,1,274
1433220057,498467,view,57165,2015-06-02 04:40:57,2015-06-02 05:19:01,2284.0,1,275
1433176437,499677,view,30513,2015-06-01 16:33:57,2015-06-02 04:40:57,43620.0,1,276
1433172373,500669,view,447995,2015-06-01 15:26:13,2015-06-01 16:33:57,4064.0000000000005,1,277
1433176539,503578,view,45121,2015-06-01 16:35:39,2015-06-01 15:26:13,4166.0,1,278
1433224303,503970,view,448136,2015-06-02 05:51:43,2015-06-01 16:35:39,47764.0,1,279
1433222409,506289,view,131383,2015-06-02 05:20:09,2015-06-02 05:51:43,1894.0000000000002,1,280
1433192651,511064,view,354042,2015-06-01 21:04:11,2015-06-02 05:20:09,29758.000000000004,1,281
1433224464,513527,view,227437,2015-06-02 05:54:24,2015-06-01 21:04:11,31813.000000000004,1,282
1433218541,517546,view,97750,2015-06-02 04:15:41,2015-06-02 05:54:24,5923.0,1,283
1433176098,518659,view,426298,2015-06-01 16:28:18,2015-06-02 04:15:41,42443.0,1,284
1433172992,518838,view,354701,2015-06-01 15:36:32,2015-06-01 16:28:18,3106.0,1,285
1433217522,520695,view,273743,2015-06-02 03:58:42,2015-06-02 04:07:36,534.0,0,286
1433218056,519449,view,277651,2015-06-02 04:07:36,2015-06-01 15:36:32,45064.0,1,286
1433218913,524378,view,417276,2015-06-02 04:21:53,2015-06-02 03:58:42,1391.0,0,286
1433221152,526166,view,332761,2015-06-02 04:59:12,2015-06-02 04:21:53,2239.0,1,287
1433222646,529601,view,161166,2015-06-02 05:24:06,2015-06-02 04:59:12,1494.0,0,287
1433175521,532258,view,157361,2015-06-01 16:18:41,2015-06-02 05:24:06,47125.0,1,288
1433218501,535937,view,206925,2015-06-02 04:15:01,2015-06-01 16:18:41,42980.0,1,289
1433194261,536068,view,91607,2015-06-01 21:31:01,2015-06-02 04:15:01,24240.0,1,290
1433224396,536254,view,267839,2015-06-02 05:53:16,2015-06-01 21:31:01,30135.000000000004,1,291
1433192565,536514,view,80299,2015-06-01 21:02:45,2015-06-02 05:53:16,31831.000000000004,1,292
1433194701,539910,view,385201,2015-06-01 21:38:21,2015-06-01 21:02:45,2136.0,1,293
1433217075,542333,view,199952,2015-06-02 03:51:15,2015-06-01 21:38:21,22374.0,1,294
1433192812,544163,view,174955,2015-06-01 21:06:52,2015-06-02 03:51:15,24263.0,1,295
1433194613,547051,view,184199,2015-06-01 21:36:53,2015-06-01 21:06:52,1801.0,1,296
1433175753,548480,view,41217,2015-06-01 16:22:33,2015-06-01 21:36:53,18860.0,1,297
1433193383,550788,view,440180,2015-06-01 21:16:23,2015-06-01 16:22:33,17630.0,1,298
1433173394,551925,view,304719,2015-06-01 15:43:14,2015-06-01 21:16:23,19989.0,1,299
1433193915,552148,transaction,81345,2015-06-01 21:25:15,2015-06-01 15:43:14,20521.0,1,300
1433194427,553917,view,93001,2015-06-01 21:33:47,2015-06-01 21:35:50,123.00000000000001,0,300
1433194550,553696,view,265505,2015-06-01 21:35:50,2015-06-01 21:25:15,635.0,0,300
1433173152,556273,view,152085,2015-06-01 15:39:12,2015-06-01 21:33:47,21275.0,1,301
1433173239,556273,view,401264,2015-06-01 15:40:39,2015-06-01 15:39:12,87.0,0,301
1433173243,557378,view,24855,2015-06-01 15:40:43,2015-06-01 15:46:11,328.0,0,301
1433173365,557378,view,250658,2015-06-01 15:42:45,2015-06-01 15:40:43,122.00000000000001,0,301
1433173571,556273,view,29908,2015-06-01 15:46:11,2015-06-01 15:40:39,332.0,0,301
1433224666,557587,view,131882,2015-06-02 05:57:46,2015-06-01 15:42:45,51301.0,1,302
1433173541,565684,view,387488,2015-06-01 15:45:41,2015-06-01 16:11:57,1576.0,0,303
1433174008,559000,view,313203,2015-06-01 15:53:28,2015-06-02 05:57:46,50658.0,1,303
1433175117,562136,view,293687,2015-06-01 16:11:57,2015-06-01 15:53:28,1109.0,0,303
1433216986,568374,view,79368,2015-06-02 03:49:46,2015-06-01 15:45:41,43445.0,1,304
1433217542,573280,view,212918,2015-06-02 03:59:02,2015-06-02 04:22:01,1379.0,0,304
1433218427,571258,addtocart,50329,2015-06-02 04:13:47,2015-06-02 03:49:46,1441.0,0,304
1433218815,572783,view,73593,2015-06-02 04:20:15,2015-06-02 04:13:47,388.0,0,304
1433218921,572783,view,328696,2015-06-02 04:22:01,2015-06-02 04:20:15,106.0,0,304
1433220667,580269,view,62866,2015-06-02 04:51:07,2015-06-02 03:59:02,3125.0,1,305
1433191780,588923,view,218505,2015-06-01 20:49:40,2015-06-02 04:51:07,28887.0,1,306
1433192018,588923,view,196038,2015-06-01 20:53:38,2015-06-01 20:49:40,238.00000000000003,0,306
1433220487,591033,view,460188,2015-06-02 04:48:07,2015-06-02 05:07:30,1163.0,0,307
1433221172,591038,view,367500,2015-06-02 04:59:32,2015-06-02 04:48:07,685.0,0,307
1433221650,589997,view,110122,2015-06-02 05:07:30,2015-06-01 20:53:38,29632.000000000004,1,307
1433217612,591350,view,253615,2015-06-02 04:00:12,2015-06-02 04:59:32,3560.0,1,308
1433217765,596533,view,56153,2015-06-02 04:02:45,2015-06-02 04:04:45,120.00000000000001,0,308
1433217885,594902,view,64521,2015-06-02 04:04:45,2015-06-02 04:00:12,273.0,0,308
1433175943,596655,view,65889,2015-06-01 16:25:43,2015-06-02 04:02:45,41822.0,1,309
1433221941,599528,addtocart,356475,2015-06-02 05:12:21,2015-06-02 05:41:37,1756.0,0,310
1433222134,597724,view,134264,2015-06-02 05:15:34,2015-06-01 16:25:43,46191.0,1,310
1433222276,599528,transaction,356475,2015-06-02 05:17:56,2015-06-02 05:12:21,335.0,0,310
1433223697,598426,view,156489,2015-06-02 05:41:37,2015-06-02 05:15:34,1563.0,0,310
1433174778,601744,view,384514,2015-06-01 16:06:18,2015-06-02 05:17:56,47498.0,1,311
1433192182,605852,view,80435,2015-06-01 20:56:22,2015-06-01 16:06:18,17404.0,1,312
1433194403,606967,view,192832,2015-06-01 21:33:23,2015-06-01 20:56:22,2221.0,1,313
1433175848,607793,view,168515,2015-06-01 16:24:08,2015-06-01 21:33:23,18555.0,1,314
1433224683,608100,view,187722,2015-06-02 05:58:03,2015-06-01 16:24:08,48835.0,1,315
1433194372,609410,view,207825,2015-06-01 21:32:52,2015-06-02 05:58:03,30311.000000000004,1,316
1433172758,610183,view,272563,2015-06-01 15:32:38,2015-06-01 21:32:52,21614.0,1,317
1433172971,610183,view,60214,2015-06-01 15:36:11,2015-06-01 15:32:38,213.0,0,317
1433191774,612769,view,343537,2015-06-01 20:49:34,2015-06-01 21:09:35,1201.0,0,318
1433192975,611473,view,455006,2015-06-01 21:09:35,2015-06-01 21:34:13,1478.0,0,318
1433194350,610183,view,436461,2015-06-01 21:32:30,2015-06-01 15:36:11,21379.0,1,318
1433194453,610183,view,396238,2015-06-01 21:34:13,2015-06-01 21:32:30,103.0,0,318
1433175496,615793,view,355994,2015-06-01 16:18:16,2015-06-01 20:49:34,16278.000000000002,1,319
1433175546,615793,addtocart,355994,2015-06-01 16:19:06,2015-06-01 16:18:16,50.0,0,319
1433175619,615793,view,306433,2015-06-01 16:20:19,2015-06-01 16:19:06,73.0,0,319
1433175889,615793,view,319992,2015-06-01 16:24:49,2015-06-01 16:20:19,270.0,0,319
1433175920,615793,view,460188,2015-06-01 16:25:20,2015-06-01 16:24:49,31.000000000000004,0,319
1433176017,615793,view,319992,2015-06-01 16:26:57,2015-06-01 16:25:20,97.0,0,319
1433192113,623748,view,305760,2015-06-01 20:55:13,2015-06-01 16:26:57,16096.000000000002,1,320
1433176251,623884,view,5127,2015-06-01 16:30:51,2015-06-01 20:55:13,15862.000000000002,1,321
1433218657,624593,view,437293,2015-06-02 04:17:37,2015-06-01 16:30:51,42406.0,1,322
1433224388,625389,view,316135,2015-06-02 05:53:08,2015-06-02 04:17:37,5731.0,1,323
1433220184,626205,view,226127,2015-06-02 04:43:04,2015-06-02 05:53:08,4204.0,1,324
1433193207,628886,view,105274,2015-06-01 21:13:27,2015-06-02 04:43:04,26977.0,1,325
1433223176,629333,view,128394,2015-06-02 05:32:56,2015-06-01 21:13:27,29969.000000000004,1,326
1433174101,629501,view,275648,2015-06-01 15:55:01,2015-06-02 05:32:56,49075.0,1,327
1433176451,632561,view,243336,2015-06-01 16:34:11,2015-06-01 15:55:01,2350.0,1,328
1433173167,633164,view,80622,2015-06-01 15:39:27,2015-06-01 16:34:11,3284.0,1,329
1433224324,635011,view,142075,2015-06-02 05:52:04,2015-06-01 15:39:27,51157.0,1,330
1433193032,639964,view,360258,2015-06-01 21:10:32,2015-06-02 05:52:04,31292.000000000004,1,331
1433220473,644296,view,203679,2015-06-02 04:47:53,2015-06-01 21:10:32,27441.0,1,332
1433175699,647928,view,408649,2015-06-01 16:21:39,2015-06-02 04:47:53,44774.0,1,333
1433194545,648957,view,121453,2015-06-01 21:35:45,2015-06-01 16:21:39,18846.0,1,334
1433172525,653625,view,420871,2015-06-01 15:28:45,2015-06-01 15:55:09,1584.0,0,335
1433172578,649450,view,19664,2015-06-01 15:29:38,2015-06-01 21:35:45,21967.0,1,335
1433174109,651718,view,51646,2015-06-01 15:55:09,2015-06-01 15:29:38,1531.0,0,335
1433224252,653756,view,132316,2015-06-02 05:50:52,2015-06-01 15:28:45,51727.0,1,336
1433194802,660365,view,449646,2015-06-01 21:40:02,2015-06-02 05:50:52,29450.000000000004,1,337
1433217499,662168,view,184628,2015-06-02 03:58:19,2015-06-01 21:40:02,22697.0,1,338
1433217609,663067,view,167271,2015-06-02 04:00:09,2015-06-02 04:14:09,840.0,0,338
1433217810,662168,view,122604,2015-06-02 04:03:30,2015-06-02 03:58:19,311.0,0,338
1433218433,662168,view,184628,2015-06-02 04:13:53,2015-06-02 04:03:30,623.0,0,338
1433218449,662168,view,37029,2015-06-02 04:14:09,2015-06-02 04:13:53,16.0,0,338
1433193414,663314,view,47139,2015-06-01 21:16:54,2015-06-02 04:00:09,24195.0,1,339
1433219119,663787,view,219936,2015-06-02 04:25:19,2015-06-01 21:16:54,25705.0,1,340
1433173640,668436,view,193359,2015-06-01 15:47:20,2015-06-02 04:25:19,45479.0,1,341
1433193490,668712,view,291770,2015-06-01 21:18:10,2015-06-01 15:47:20,19850.0,1,342
1433175028,670171,view,429870,2015-06-01 16:10:28,2015-06-01 21:18:10,18462.0,1,343
1433220208,670253,view,390232,2015-06-02 04:43:28,2015-06-01 16:10:28,45180.0,1,344
1433172193,670816,view,296594,2015-06-01 15:23:13,2015-06-02 04:43:28,48015.0,1,345
1433173728,672060,view,217268,2015-06-01 15:48:48,2015-06-01 15:23:13,1535.0,0,345
1433192041,672744,view,318333,2015-06-01 20:54:01,2015-06-01 21:16:02,1321.0,0,346
1433193351,672710,view,77173,2015-06-01 21:15:51,2015-06-01 15:48:48,19623.0,1,346
1433193362,672710,view,161346,2015-06-01 21:16:02,2015-06-01 21:15:51,11.0,0,346
1433175003,673927,view,425647,2015-06-01 16:10:03,2015-06-01 20:54:01,17038.0,1,347
1433217699,674436,view,207581,2015-06-02 04:01:39,2015-06-01 16:10:03,42696.0,1,348
1433218692,676904,view,37583,2015-06-02 04:18:12,2015-06-02 04:01:39,993.0000000000001,0,348
1433192344,676969,view,276704,2015-06-01 20:59:04,2015-06-02 04:18:12,26348.0,1,349
1433194893,679474,view,368057,2015-06-01 21:41:33,2015-06-01 20:59:04,2549.0,1,350
1433194905,679474,view,83791,2015-06-01 21:41:45,2015-06-01 21:41:33,12.0,0,350
1433217038,680829,view,188698,2015-06-02 03:50:38,2015-06-01 21:41:45,22133.0,1,351
1433217951,680960,view,305786,2015-06-02 04:05:51,2015-06-02 03:50:38,913.0000000000001,0,351
1433221092,685949,view,395002,2015-06-02 04:58:12,2015-06-02 04:05:51,3141.0,1,352
1433193948,690053,view,421615,2015-06-01 21:25:48,2015-06-02 04:58:12,27144.0,1,353
1433223138,692195,view,112792,2015-06-02 05:32:18,2015-06-01 21:25:48,29190.0,1,354
1433174603,693763,view,265482,2015-06-01 16:03:23,2015-06-02 05:32:18,48535.0,1,355
1433172352,697663,view,110994,2015-06-01 15:25:52,2015-06-01 16:03:23,2251.0,1,356
1433218909,697865,view,343878,2015-06-02 04:21:49,2015-06-01 15:25:52,46557.0,1,357
1433216886,703707,view,330649,2015-06-02 03:48:06,2015-06-02 04:21:49,2023.0000000000002,1,358
1433219959,712443,view,346655,2015-06-02 04:39:19,2015-06-02 03:48:06,3073.0,1,359
1433220598,712443,view,431322,2015-06-02 04:49:58,2015-06-02 04:39:19,639.0,0,359
1433220690,712443,view,431322,2015-06-02 04:51:30,2015-06-02 04:49:58,92.0,0,359
1433221740,712443,view,346655,2015-06-02 05:09:00,2015-06-02 04:51:30,1050.0,0,359
1433172221,715063,view,319992,2015-06-01 15:23:41,2015-06-02 05:09:00,49519.0,1,360
1433218833,719855,view,303055,2015-06-02 04:20:33,2015-06-01 15:23:41,46612.0,1,361
1433221149,721839,view,391289,2015-06-02 04:59:09,2015-06-02 04:20:33,2316.0,1,362
1433191598,721927,view,59467,2015-06-01 20:46:38,2015-06-02 04:59:09,29551.000000000004,1,363
1433217096,722736,view,167587,2015-06-02 03:51:36,2015-06-01 20:46:38,25498.0,1,364
1433217148,726049,view,463238,2015-06-02 03:52:28,2015-06-02 03:51:36,52.0,0,364
1433182929,728227,view,240909,2015-06-01 18:22:09,2015-06-02 03:52:28,34219.0,1,365
1433192144,733007,view,188148,2015-06-01 20:55:44,2015-06-01 18:22:09,9215.0,1,366
1433218757,734678,view,162345,2015-06-02 04:19:17,2015-06-01 20:55:44,26613.0,1,367
1433220872,736627,view,98498,2015-06-02 04:54:32,2015-06-02 04:19:17,2115.0,1,368
1433192417,738984,view,61847,2015-06-01 21:00:17,2015-06-02 04:54:32,28455.0,1,369
1433174759,740145,view,442683,2015-06-01 16:05:59,2015-06-01 21:00:17,17658.0,1,370
1433218807,741671,view,443875,2015-06-02 04:20:07,2015-06-01 16:05:59,44048.0,1,371
1433223102,741702,view,350819,2015-06-02 05:31:42,2015-06-02 04:20:07,4295.0,1,372
1433191548,742458,view,250212,2015-06-01 20:45:48,2015-06-02 05:31:42,31554.000000000004,1,373
1433218670,745693,view,412297,2015-06-02 04:17:50,2015-06-01 20:45:48,27122.0,1,374
1433219052,745798,view,179849,2015-06-02 04:24:12,2015-06-02 04:17:50,382.0,0,374
1433192456,748891,view,176162,2015-06-01 21:00:56,2015-06-02 04:24:12,26596.0,1,375
1433175674,749276,view,61240,2015-06-01 16:21:14,2015-06-01 21:00:56,16782.0,1,376
1433175685,749276,addtocart,61240,2015-06-01 16:21:25,2015-06-01 16:21:14,11.0,0,376
1433173088,751255,view,167484,2015-06-01 15:38:08,2015-06-01 16:21:25,2597.0,1,377
1433175266,752647,view,360516,2015-06-01 16:14:26,2015-06-01 15:38:08,2178.0,1,378
1433192024,753508,view,20785,2015-06-01 20:53:44,2015-06-01 20:58:41,297.0,0,379
1433192321,752818,view,43391,2015-06-01 20:58:41,2015-06-01 16:14:26,17055.0,1,379
1433194073,757620,view,397995,2015-06-01 21:27:53,2015-06-01 20:53:44,2049.0,1,380
1433173870,759131,view,13021,2015-06-01 15:51:10,2015-06-01 21:27:53,20203.0,1,381
1433223148,759369,view,386527,2015-06-02 05:32:28,2015-06-01 15:51:10,49278.0,1,382
1433175328,759851,view,248816,2015-06-01 16:15:28,2015-06-02 05:32:28,47820.0,1,383
1433222793,761633,view,432152,2015-06-02 05:26:33,2015-06-01 16:15:28,47465.0,1,384
1433192387,766230,view,286065,2015-06-01 20:59:47,2015-06-01 21:18:46,1139.0,0,385
1433193518,768855,view,316444,2015-06-01 21:18:38,2015-06-01 20:59:47,1131.0,0,385
1433193526,765834,view,179601,2015-06-01 21:18:46,2015-06-02 05:26:33,29267.000000000004,1,385
1433220179,769795,view,438182,2015-06-02 04:42:59,2015-06-01 21:18:38,26661.0,1,386
1433173628,769892,view,285729,2015-06-01 15:47:08,2015-06-02 04:42:59,46551.0,1,387
1433173811,769892,view,335041,2015-06-01 15:50:11,2015-06-01 15:47:08,183.0,0,387
1433216735,772309,addtocart,72422,2015-06-02 03:45:35,2015-06-01 15:50:11,42924.0,1,388
1433216936,772309,view,34435,2015-06-02 03:48:56,2015-06-02 03:45:35,201.0,0,388
1433220673,774019,view,76734,2015-06-02 04:51:13,2015-06-02 03:48:56,3737.0000000000005,1,389
1433218636,776534,view,20388,2015-06-02 04:17:16,2015-06-02 04:51:13,2037.0000000000002,1,390
1433218656,776534,view,20388,2015-06-02 04:17:36,2015-06-02 04:17:16,20.0,0,390
1433194139,777066,view,125810,2015-06-01 21:28:59,2015-06-02 04:17:36,24517.0,1,391
1433216559,777089,view,221329,2015-06-02 03:42:39,2015-06-01 21:28:59,22420.0,1,392
1433176488,777696,view,158829,2015-06-01 16:34:48,2015-06-02 03:42:39,40071.0,1,393
1433182613,778052,view,234865,2015-06-01 18:16:53,2015-06-01 16:34:48,6125.0,1,394
1433192715,778817,view,184370,2015-06-01 21:05:15,2015-06-01 18:16:53,10102.0,1,395
1433216689,778866,view,281958,2015-06-02 03:44:49,2015-06-01 21:05:15,23974.0,1,396
1433173244,779901,view,368094,2015-06-01 15:40:44,2015-06-02 03:44:49,43445.0,1,397
1433221373,781127,view,21989,2015-06-02 05:02:53,2015-06-01 15:40:44,48129.0,1,398
1433223159,784669,view,181743,2015-06-02 05:32:39,2015-06-02 05:02:53,1786.0,0,398
